;;;;;$910;1,5;
;;;;;;;
FAMILIA PRODUCTOS;DESCRIPCIÓN;UNIDAD DE MEDIDA;VALOR PESOS $;PRECIO COSTO NETO  ;TIPO CAMBIO $;PORCENTAJE;PRECIO VENTA NETO 
\PROVISIONES\ABARROTES;DEODORANT AXE - DESODORANTE AXE 152 GRS;UNID;$2.067;2,27;$910;1,5;3,41
\PROVISIONES\ABARROTES;DORITOS 200 GRS;PKT;$1.555;1,71;$910;1,5;2,56
\PROVISIONES\ABARROTES;DRESSING ASST - SALSAS SURTIDAS 500 GRS;BTL;$3.344;3,67;$910;1,5;5,51
\PROVISIONES\ABARROTES;DRIED APRICOT - DAMASCOS SECOS;KG;$11.765;12,93;$910;1,5;19,39
\PROVISIONES\ABARROTES;DRIED CORN ( POP CORN ) MAIZ CURAGUA;KG;$1.849;2,03;$910;1,5;3,05
\PROVISIONES\ABARROTES;DRIED RAISIN - PASAS;KG;$3.866;4,25;$910;1,5;6,37
\PROVISIONES\ABARROTES;DRY HOISIN SAUCE - SALSA HOISIN 397 ML ;BTL;$2.650;2,91;$910;1,5;4,37
\PROVISIONES\ABARROTES;DRY MUSHROOMS - CHAMPIÑONES SECOS;KG;$22.000;24,18;$910;1,5;36,26
\PROVISIONES\ABARROTES;DRY YEAST - LEVADURA 500 GRS;PKT;$2.228;2,45;$910;1,5;3,67
\PROVISIONES\ABARROTES;EARL GREY TEA 20'S - TE;PKT;$1.883;2,07;$910;1,5;3,1
\PROVISIONES\ABARROTES;ELBOW MACARONI - PASTA REGATONE 400 GRS;PKT;$1.008;1,11;$910;1,5;1,66
\PROVISIONES\ABARROTES;ENGLISH SAUCE 165ML - SALSA INGLESA 165;BTL;$2.933;3,22;$910;1,5;4,83
\PROVISIONES\ABARROTES;ESSENCE ALMOND - ESENCIA DE ALMENDRAS 60 ML;BTL;$1.051;1,15;$910;1,5;1,73
\PROVISIONES\ABARROTES;ESSENCE RUM - ESENCIA DE RON 60ML;BTL;$1.051;1,15;$910;1,5;1,73
\PROVISIONES\ABARROTES;EVAPORATED MILK - LECHE EVAPORADA 400 ML;TIN;$1.090;1,2;$910;1,5;1,8
\PROVISIONES\ABARROTES;FETUCCINI LOCAL NOODLES - FETUCCINI AL HUEVO 400 GRS;PKT;$1.085;1,19;$910;1,5;1,79
\PROVISIONES\ABARROTES;FIRM TOFU 307 GRS;UNID;$3.600;3,96;$910;1,5;5,93
\PROVISIONES\ABARROTES;FIG - HIGOS;KG;$5.966;6,56;$910;1,5;9,83
\PROVISIONES\ABARROTES;FISH SAUCE - SALSA DE PESCADO 700 ML;BTL;$2.500;2,75;$910;1,5;4,12
\PROVISIONES\ABARROTES;FITNESS CEREAL -CEREAL FITNESS 330GR;GRS;$2.723;2,99;$910;1,5;4,49
\PROVISIONES\ABARROTES;FLOUR BROWN - HARINA INTEGRAL;KG;$1.848;2,03;$910;1,5;3,05
\PROVISIONES\ABARROTES;FLOUR SEMOLINA - SEMOLINA;KG;$2.390;2,63;$910;1,5;3,94
\PROVISIONES\ABARROTES;FLOUR WHITE - HARINA;KG;$925;1,02;$910;1,5;1,52
\PROVISIONES\ABARROTES;FLOUR WHITE - HARINA 25KG;KGS;$16.800;18,46;$910;1,5;27,69
\PROVISIONES\ABARROTES;FLOUR ORO UNO ;PKT;$15.041;16,53;$910;1,5;24,79
\PROVISIONES\ABARROTES;FLOUR WHOLE GRAIN INTEGRAL - HARINA INTEGRAL;PKT;$1.848;2,03;$910;1,5;3,05
\PROVISIONES\ABARROTES;FLOUR WHOLE GRAIN INTEGRAL - HARINA INTEGRAL;PKT;$16.134;17,73;$910;1,5;26,59
\PROVISIONES\ABARROTES;FOOD COLORING - SET COLORES;SET;$2.681;2,95;$910;1,5;4,42
\PROVISIONES\ABARROTES;FRAC COOKIE - GALLETA FRAC 130 GRS;GRS;$590;0,65;$910;1,5;0,97
\PROVISIONES\ABARROTES;FRENCH BAGUETTE 270 GRS;PCS;$798;0,88;$910;1,5;1,32
\PROVISIONES\ABARROTES;FRESH NOODLES;KG;$7.478;8,22;$910;1,5;12,33
\PROVISIONES\ABARROTES;FRUIT COCKTAIL - COCKTAIL DE FRUTAS 822 GRS;GRS;$2.050;2,25;$910;1,5;3,38
\PROVISIONES\ABARROTES;FRUIT COCKTAIL - COCKTAIL DE FRUTAS 567 GRS;GRS;$1.810;1,99;$910;1,5;2,98
\PROVISIONES\ABARROTES;FRUIT TEA - TE DE FRUTAS 20`S;PKT;$1.764;1,94;$910;1,5;2,91
\PROVISIONES\ABARROTES;FRYING POWDER - PANKO;KG;$3.800;4,18;$910;1,5;6,26
\PROVISIONES\ABARROTES;FUSILLI 400 GR - PASTA;PKT;$832;0,91;$910;1,5;1,37
\PROVISIONES\ABARROTES;FZ BREAD BROWN SLICED - MOLDE INTEGRAL CONGELADO 560 GRS;PKT;$2.290;2,52;$910;1,5;3,77
\PROVISIONES\ABARROTES;FZ PUFF PASTRY - MASA DE HOJA;KG;$6.990;7,68;$910;1,5;11,52
\PROVISIONES\ABARROTES;GARLIC POWDER - AJO POLVO;KG;$5.639;6,2;$910;1,5;9,3
\PROVISIONES\ABARROTES;GARLIC POWDER 500GR - AJO POLVO 500GR;PKT;$2.819;3,1;$910;1,5;4,65
\PROVISIONES\ABARROTES;GELATIN PLAIN - GELATINA SIN SABOR 30 GR;UNID;$1.169;1,28;$910;1,5;1,93
\PROVISIONES\ABARROTES;GELATINE POWDER - GELATINA ASSTD;KG;$7.479;8,22;$910;1,5;12,33
\PROVISIONES\ABARROTES;GELATINE POWDER - GELATINA SIN SABOR 500;PKT;$4.202;4,62;$910;1,5;6,93
\PROVISIONES\ABARROTES;GHERKINGS PICKLED - POLACAS 600 GRS;BTL;$3.361;3,69;$910;1,5;5,54
\PROVISIONES\ABARROTES;GINGER GROUND - GINGER MOLIDO 500GR;PKT;$4.412;4,85;$910;1,5;7,27
\PROVISIONES\ABARROTES;GINGER LEMON TEA-TE JENGIBRE LIMON 20'S;PKT;$1.764;1,94;$910;1,5;2,91
\PROVISIONES\ABARROTES;GINGER PASTE 240GR - PASTA DE JENGIBRE 240 GRS;BTL;$2.733;3;$910;1,5;4,5
\PROVISIONES\ABARROTES;GLUTINOUS RICE - ARROZ GLUTINOSO;KG;$3.025;3,32;$910;1,5;4,99
\PROVISIONES\ABARROTES;GLUTINOUS RICE FLOUR - HARINA DE ARROZ GLUTINOSO 400 GRS;GRS;$1.460;1,6;$910;1,5;2,41
\PROVISIONES\ABARROTES;GLUTIONOISE RICE - ARROZ GLUTINOSO 2KG;GRS;$6.050;6,65;$910;1,5;9,97
\PROVISIONES\ABARROTES;GLUTINOUS RICE POWDER 500 G / PKT;PKT;$2.521;2,77;$910;1,5;4,16
\PROVISIONES\ABARROTES;GRANOLA 330 GRS - GRANOLA;PKT;$2.177;2,39;$910;1,5;3,59
\PROVISIONES\ABARROTES;GRANOLA BERRIES 330GRS/PKT;PKT;$2.176;2,39;$910;1,5;3,59
\PROVISIONES\ABARROTES;GREEN TEA - TE VERDE 20'S;BOX;$1.150;1,26;$910;1,5;1,9
\PROVISIONES\ABARROTES;GREEN TEA - TE VERDE X 100'S;BOX;$5.798;6,37;$910;1,5;9,56
\PROVISIONES\ABARROTES;GREEN TEA LEAVES 500 GR - TE VERDE HOJA;PKT;$5.885;6,47;$910;1,5;9,7
\PROVISIONES\ABARROTES;GREEN TEA LIPTON 100`S - TE VERDE;PKT;$6.639;7,3;$910;1,5;10,94
\PROVISIONES\ABARROTES;GREEN TEA LIPTON 20`S - TE VERDE;PKT;$1.250;1,37;$910;1,5;2,06
\PROVISIONES\ABARROTES;GRILL COOKIES - GALLETAS GRILL 140 GRS;PKT;$1.340;1,47;$910;1,5;2,21
\PROVISIONES\ABARROTES;HALLS MENTHOL 25 GR;UNID;$450;0,49;$910;1,5;0,74
\PROVISIONES\ABARROTES;HALVED PEACHES -DURAZNOS EN MITADES 822 GRS;TIN;$2.150;2,36;$910;1,5;3,54
\PROVISIONES\ABARROTES;HALVED PEACHES - DURAZNOS EN MITADES 567 GRS;TIN;$1.980;2,18;$910;1,5;3,26
\PROVISIONES\ABARROTES;HAMBURGESA VEGANA- PATTIE BURGER VEGAN 100GRS;PKT;$1.000;1,1;$910;1,5;1,65
\PROVISIONES\ABARROTES;HARIBO ASSTD 175 GRS;BAG ;$1.850;;$910;1,5;
\PROVISIONES\ABARROTES;HAZELNUTS - AVELLANAS 500 GRS;PKT;$8.403;9,23;$910;1,5;13,85
\PROVISIONES\ABARROTES;HAZELNUTS - AVELLANAS KG;KG;$16.807;18,47;$910;1,5;27,7
\PROVISIONES\ABARROTES;HONEY - MIEL 450 GRS;JAR;$4.369;4,8;$910;1,5;7,2
\PROVISIONES\ABARROTES;HONEY - MIEL 500 GRS;JAR;$4.100;4,51;$910;1,5;6,76
\PROVISIONES\ABARROTES;HONEY - MIEL MULTIFLORAL 1KG;GRS;$6.933;7,62;$910;1,5;11,43
\PROVISIONES\ABARROTES;HONEY - MIEL MULTIFLORAL 500GRS;GRS;$4.100;4,51;$910;1,5;6,76
\PROVISIONES\ABARROTES;HONEY PALM 330 GRS - MIEL DE PALMA;JAR;$4.369;4,8;$910;1,5;7,2
\PROVISIONES\ABARROTES;HORSERADISH 140 GR - RABANO BLANCO PASTA;BTL;$1.925;2,12;$910;1,5;3,17
\PROVISIONES\ABARROTES;HOT KETCHUP - KETCHUP PICANTE 350 GRS;BTL;$3.017;3,32;$910;1,5;4,97
\PROVISIONES\ABARROTES;HUESILLOS;KG;$7.479;8,22;$910;1,5;12,33
\PROVISIONES\ABARROTES;ICING SUGAR - AZUCAR FLOR;KG;$2.109;2,32;$910;1,5;3,48
\PROVISIONES\ABARROTES;ICING/POWDERED SUGAR - AZUCAR FLOR 500 GRS;GRS;$1.050;1,15;$910;1,5;1,73
\PROVISIONES\ABARROTES;ICING/POWDERED SUGAR - AZUCAR FLOR 1 KG;GRS;$2.109;2,32;$910;1,5;3,48
\PROVISIONES\ABARROTES;INSTANT NOODLES ASSTD - RAMEN 30 X 63 GRS;BOX;$13.650;15;$910;1,5;22,5
\PROVISIONES\ABARROTES;INSTANT NOODLES RAMEN CARNE ;PKT;$492;0,54;$910;1,5;0,81
\PROVISIONES\ABARROTES;INSTANT NOODLES RAMEN POLLO;PKT;$492;0,54;$910;1,5;0,81
\PROVISIONES\ABARROTES;INSTANT NOODLES RAMEN VERDURA;PKT;$492;0,54;$910;1,5;0,81
\PROVISIONES\ABARROTES;INSTANT NOODLES SHRIMPS;PKT;$660;0,73;$910;1,5;1,09
\PROVISIONES\ABARROTES;INSTANT OATMEAL - AVENA INSTANTANEA 400 GRS;PKT;$1.720;1,89;$910;1,5;2,84
\PROVISIONES\ABARROTES;INSTANT OATMEAL - AVENA INSTANTANEA 700 GRS;PKT;$2.050;2,25;$910;1,5;3,38
\PROVISIONES\ABARROTES;JAM BLACK CURANT - MERMELADA 340 GRS/BTL;UNID;$3.697;4,06;$910;1,5;6,09
\PROVISIONES\ABARROTES;JAM BLACKBERRY - MERMELADA MORA 340 GRS/BTL;UNID;$3.697;4,06;$910;1,5;6,09
\PROVISIONES\ABARROTES;JAM BLUEBERRY - MERMELADA ARANDANO 340 GRS/BTL;UNID;$3.697;;$910;1,5;
\PROVISIONES\ABARROTES;JAM CHERRY - MERMELADA DE GUINDA 340 GRS/BTL;UNID;$3.697;4,06;$910;1,5;6,09
\PROVISIONES\ABARROTES;JAM MIXED FRUIT - MERMELADA FRUTOS MIX 340 GRS/BTL;UNID;$3.697;4,06;$910;1,5;6,09
\PROVISIONES\ABARROTES;JAM PINNEAPLE - MERMELADA DE PIÑA 280 GRS/BTL;UNID;$2.605;2,86;$910;1,5;4,29
\PROVISIONES\ABARROTES;JAM RASPBERRY - MERMELADA DE FRAMBUESA 340 GRS/BTL;UNID;$3.697;4,06;$910;1,5;6,09
\PROVISIONES\ABARROTES;JAM SUGARFREE, MERMELADA SIN AZUCAR 320 GRS/BTL;PCS;$2.774;3,05;$910;1,5;4,57
\PROVISIONES\ABARROTES;JAMS ASST - MERMELADAS SURTIDAS 340 GRS/BTL;UNID;$3.697;4,06;$910;1,5;6,09
\PROVISIONES\ABARROTES;JAZMIN RICE - ARROZ JAZMIN;KG;$1.678;;$910;1,5;
\PROVISIONES\ABARROTES;JUICE TOMATO 300 ML / TIN;TIN;$1.051;1,15;$910;1,5;1,73
\PROVISIONES\ABARROTES;KARINA CHOCOLAT MILK 100 GR;BAR;$2.009;2,21;$910;1,5;3,31
\PROVISIONES\ABARROTES;KETCHUP PET 240 GRS;PCS;$1.310;1,44;$910;1,5;2,16
\PROVISIONES\ABARROTES;KETCHUP HEINZ 397 CC BTL;BTL;$3.185;3,5;$910;1,5;5,25
\PROVISIONES\ABARROTES;KETCHUP HELLMANS 900 GRS;PCS;$3.142;3,45;$910;1,5;5,18
\PROVISIONES\ABARROTES;KIDNEY BEANS  - POROTO ROJO TIN  380 GRS;BOX;$1.253;1,38;$910;1,5;2,07
\PROVISIONES\ABARROTES;KITKAT BLACK 50 GR;BARRA;$1.169;1,28;$910;1,5;1,93
\PROVISIONES\ABARROTES;KITKAT WHITE 50 GR - CHOCOLATE KIT KAT 50 GR;BARRA;$1.169;1,28;$910;1,5;1,93
\PROVISIONES\ABARROTES;LARD - MANTECA;KG;$3.109;3,42;$910;1,5;5,12
\PROVISIONES\ABARROTES;LAVVAZA CAFÉ -COFFE LAVAZA BEAN;KG;$18.200;20;$910;1,5;30
\PROVISIONES\ABARROTES;LAVVAZA CAFÉ -COFFE LAVAZA GROUND;KG;$23.000;25,27;$910;1,5;37,91
\PROVISIONES\ABARROTES;LASAGNA 400 GRS - LASAGNA LOCAL;PCS;$2.510;2,76;$910;1,5;4,14
\PROVISIONES\ABARROTES;LAYS ASSTD TUBE 130 GR;TUBE;$2.017;2,22;$910;1,5;3,32
\PROVISIONES\ABARROTES;LAYS OREGANO-PAPAS LAYS OREGANO 180GR;BAG;$1.891;2,08;$910;1,5;3,12
\PROVISIONES\ABARROTES;LENTILS - LENTEJAS;KG;$2.941;3,23;$910;1,5;4,85
\PROVISIONES\ABARROTES;LENTILS RED PEELED - LENTEJAS ROJAS PELADAS;KG;$2.859;3,14;$910;1,5;4,71
\PROVISIONES\ABARROTES;LIMA BEANS - POROTO GIGANTE;KG;$4.034;4,43;$910;1,5;6,65
\PROVISIONES\ABARROTES;LIPTON TEA YELLOW LABEL X 20 UN;PCS;$2.437;2,68;$910;1,5;4,02
\PROVISIONES\ABARROTES;LITPON TEA YELLOW 100 UN;PKT;$5.650;6,21;$910;1,5;9,31
\PROVISIONES\ABARROTES;LIPTON YELLOW LABEL TEA 50 - TE LIPTON;PKT;$3.065;3,37;$910;1,5;5,05
\PROVISIONES\ABARROTES;LIQUID SEASONING 100 ML MAGGI;BTL;$3.352;3,68;$910;1,5;5,53
\PROVISIONES\ABARROTES;LOCAL LIVER PASTE - PATÉ 100 GRS;TIN;$1.386;1,52;$910;1,5;2,28
\PROVISIONES\ABARROTES;LIQUID SEASONING 200 ML MAGGI;BTL;$3.352;3,68;$910;1,5;5,53
\PROVISIONES\ABARROTES;MACKEREL IN WATER - JUREL AL AGUA 400 GR;TIN;$1.681;1,85;$910;1,5;2,77
\PROVISIONES\ABARROTES;MACKEREL NATURAL TIN - JUREL NATURAL;TIN;$1.681;1,85;$910;1,5;2,77
\PROVISIONES\ABARROTES;MACKEREL IN TOMATE 425GRS;TIN;$1.874;;$910;1,5;
\PROVISIONES\ABARROTES;MANJAR;KG ;$4.008;4,4;$910;1,5;6,61
\PROVISIONES\ABARROTES;MARRAQUETA;UNID;$320;0,35;$910;1,5;0,53
\PROVISIONES\ABARROTES;MAYONESA READY 900 GR;PCS;$3.613;3,97;$910;1,5;5,96
\PROVISIONES\ABARROTES;MAYONNAISE 380 GR  - MAYONESA;UNID;$3.260;3,58;$910;1,5;5,37
\PROVISIONES\ABARROTES;MENESTRONE SOUP - SOPA CARBONADA ;KG;$8.319;9,14;$910;1,5;13,71
\PROVISIONES\ABARROTES;MENTOS 113 GRS;PKT;$1.587;1,74;$910;1,5;2,62
\PROVISIONES\ABARROTES;MILO SACHET 300 GRS;PKT;$2.650;2,91;$910;1,5;4,37
\PROVISIONES\ABARROTES;MILK POWDER - LECHE POLVO 900 grs;BAG;$7.059;7,76;$910;1,5;11,64
\PROVISIONES\ABARROTES;MILK POWDER X 1,350 KGS NIDO;TIN;$12.521;13,76;$910;1,5;20,64
\PROVISIONES\ABARROTES;MILK POWDER SKIM - DESCREMADA 800GRS/PKT;PKT;$6.042;;$910;1,5;
\PROVISIONES\ABARROTES;MILKY WAY 52GRS;BAR;$1.008;1,11;$910;1,5;1,66
\PROVISIONES\ABARROTES;MIX FRUIS DRY -PENUTS,ALMOND,RAISIN;PKT;$1.680;1,85;$910;1,5;2,77
\PROVISIONES\ABARROTES;MIX NUTS KG;KG;$8.400;9,23;$910;1,5;13,85
\PROVISIONES\ABARROTES;MIX VEGETABLES, JARDINERA CAJA 330 GRS;BOX;$1.350;1,48;$910;1,5;2,23
\PROVISIONES\ABARROTES;MONGO BEANS - POROTOS MONGOS;KG;$3.990;4,38;$910;1,5;6,58
\PROVISIONES\ABARROTES;MOTE;KG;$2.100;2,31;$910;1,5;3,46
\PROVISIONES\ABARROTES;MUESLLI - MUESLI;KG;$4.109;4,52;$910;1,5;6,77
\PROVISIONES\ABARROTES;MUESLI VIOLA 1KG;KG;$4.450;4,89;$910;1,5;7,34
\PROVISIONES\ABARROTES;MUSHROOM - CHAMPIÑON FRESCO;KG;$7.521;8,26;$910;1,5;12,4
\PROVISIONES\ABARROTES;MUSHROOM SLICED - CHAMPIÑONES LAMINADOS 400CC;TIN;$1.290;1,42;$910;1,5;2,13
\PROVISIONES\ABARROTES;MUSHROOM WHOLE - CHAMPIÑONES 400 GR ;TIN;$1.250;1,37;$910;1,5;2,06
\PROVISIONES\ABARROTES;MUSTARD 240 GR - MOSTAZA;PCS;$1.218;1,34;$910;1,5;2,01
\PROVISIONES\ABARROTES;MUSTARD DIJON CUISIENE 340GRS/BTL;BTL;$2.933;3,22;$910;1,5;4,83
\PROVISIONES\ABARROTES;MUSTARD FRENCH  - MOSTAZA FRENCH 226GRS/btl;UNID;$2.681;2,95;$910;1,5;4,42
\PROVISIONES\ABARROTES;MUSTARD HEINZ - MOSTAZA HEINZ 396 GRS;BTL;$4.790;5,26;$910;1,5;7,9
\PROVISIONES\ABARROTES;MUSTARD SEED - SEMILLA DE MOSTAZA;KG;$8.450;9,29;$910;1,5;13,93
\PROVISIONES\ABARROTES;MUSTARD SEED - SEMILLA DE MOSTAZA 500 GR;PKT;$4.225;4,64;$910;1,5;6,96
\PROVISIONES\ABARROTES;MUSTARD SEED 100GR - SEMILLA MOSTAZA 100;PKT;$845;0,93;$910;1,5;1,39
\PROVISIONES\ABARROTES;NESCAFE GOLDE FINE SELECTION - CAFE FINA SELECCION 200 GR ;BTL;$8.152;8,96;$910;1,5;13,44
\PROVISIONES\ABARROTES;NESQUICK CHOCOLATE 400GRS;PKT;$2.680;2,95;$910;1,5;4,42
\PROVISIONES\ABARROTES;NESTLE ALL PURPOSE CREAM 157 GR - CREMA NESTLE;CAN;$1.429;1,57;$910;1,5;2,36
\PROVISIONES\ABARROTES;NOODLES TRIUNFO - FIDEOS TRIUNFO 250 GRS;GRS;$2.176;2,39;$910;1,5;3,59
\PROVISIONES\ABARROTES;NUT MEG POWDER - NUEZ MOZCADA;KG;$23.200;25,49;$910;1,5;38,24
\PROVISIONES\ABARROTES;NUT MEG WHOLE - NUEZ MOZCADA;KG;$23.200;25,49;$910;1,5;38,24
\PROVISIONES\ABARROTES;NUTELLA 350 GR ORIGINAL FERRERO- NUTELLA;BTL;$5.078;5,58;$910;1,5;8,37
\PROVISIONES\ABARROTES;NUTS CASHEW RAW - CASTAÑAS DE CAJU;KG;$17.647;19,39;$910;1,5;29,09
\PROVISIONES\ABARROTES;OIL BLACK - ACEITUNAS NEGRAS;KG;$7.513;8,26;$910;1,5;12,38
\PROVISIONES\ABARROTES;OIL COOKING SPRAY - ACEITE COCINA SPRAY 141 ML;BTL;$4.866;5,35;$910;1,5;8,02
\PROVISIONES\ABARROTES;OLIVE BLACK 350 GR - ACEITUNAS NEGRAS;CUP;$2.498;2,75;$910;1,5;4,12
\PROVISIONES\ABARROTES;OLIVE OIL - ACEITE OLIVA;LT;$6.690;7,35;$910;1,5;11,03
\PROVISIONES\ABARROTES;OLIVE OIL CLASSIC - ACEITE DE OLIVA CLASICO;LT;$15.800;17,36;$910;1,5;26,04
\PROVISIONES\ABARROTES;OLIVE OIL 5 LT - ACEITE DE OLIVA 5 LT;BTL;$28.000;30,77;$910;1,5;46,15
\PROVISIONES\ABARROTES;OLIVES GREEN STUFFED 350 GRS -ACEITUNAS VERDES RELLENAS;CUP;$2.498;2,75;$910;1,5;4,12
\PROVISIONES\ABARROTES;OLIVES STONELESS BLACK - ACEITUNA NEGRA S/ HUESO;KG;$7.513;8,26;$910;1,5;12,38
\PROVISIONES\ABARROTES;OLIVES STONELESS GREEN - ACEITUNAS VERDES S/HUESO;KG;$7.513;8,26;$910;1,5;12,38
\PROVISIONES\ABARROTES;OLIVES STUFFED - ACEITUNAS 350 GRS;CUP;$2.498;2,75;$910;1,5;4,12
\PROVISIONES\ABARROTES;OREO COOKIE - GALLETA OREO 108 GRS;GRS;$756;0,83;$910;1,5;1,25
\PROVISIONES\ABARROTES;ONION POWDER - CEBOLLA EN POLVO;KG;$6.555;7,2;$910;1,5;10,8
\PROVISIONES\ABARROTES;OREGANO KGS GROUND;KG;$6.723;7,39;$910;1,5;11,08
\PROVISIONES\ABARROTES;OREGANO KGS WHOLE;KG;$6.723;7,39;$910;1,5;11,08
\PROVISIONES\ABARROTES;OYSTER SAUCE - SALSA OSTRA 500 ML;BTL;$3.050;3,35;$910;1,5;5,03
\PROVISIONES\ABARROTES;PASTA CURRY ROJA 345GRS/BTL;BTL;$2.827;3,11;$910;1,5;4,66
\PROVISIONES\ABARROTES;PAN DE HAMBURGUESA ;UNID;$350;0,38;$910;1,5;0,58
\PROVISIONES\ABARROTES;PAN HOT DOG;UNID;$350;0,38;$910;1,5;0,58
\PROVISIONES\ABARROTES;PANCAKE FLOUR 300 GRS ;PAQUETE;$2.504;;$910;1,5;
\PROVISIONES\ABARROTES;PAPRIKA;KG;$6.723;;$910;1,5;
\PROVISIONES\ABARROTES;PAPRIKA POWDER X 500 GR;PKT;$3.361;3,69;$910;1,5;5,54
\PROVISIONES\ABARROTES;PASTA FOR SOUP 250GRS;PKT;$890;0,98;$910;1,5;1,47
\PROVISIONES\ABARROTES;PASTA TAGLIATELLIES 500 GRS- FETUCCINI NIDO;PKT;$2.189;2,41;$910;1,5;3,61
\PROVISIONES\ABARROTES;PASTA TWIST 400 GRS;PKT;$1.008;1,11;$910;1,5;1,66
\PROVISIONES\ABARROTES;PASTA LASAGNA - PASTA LASAÑA 400 GRS;PKT;$2.510;2,76;$910;1,5;4,14
\PROVISIONES\ABARROTES;PASTE TORTELLINI CHEESE 400 GR;PKT;$2.436;2,68;$910;1,5;4,02
\PROVISIONES\ABARROTES;PEACH 560 GR TIN;TIN;$1.850;2,03;$910;1,5;3,05
\PROVISIONES\ABARROTES;PEACHES HALVED - DURAZNO EN MITADES X 820;TIN;$1.990;2,19;$910;1,5;3,28
\PROVISIONES\ABARROTES;PEANUT - MANI CRUDO;KG;$4.034;4,43;$910;1,5;6,65
\PROVISIONES\ABARROTES;PEANUT CHILI FLAVOR - MANI PICANTE 180GR;PKT;$925;1,02;$910;1,5;1,52
\PROVISIONES\ABARROTES;PEANUT SALTED 180 GR - MANI SALADO 180 GR;PKT;$890;0,98;$910;1,5;1,47
\PROVISIONES\ABARROTES;PEANUT SHELL - MANI CON CASCARA ;KG;$5.890;6,47;$910;1,5;9,71
\PROVISIONES\ABARROTES;PEANUT BUTTER 500 GRS;JAR;$3.150;3,46;$910;1,5;5,19
\PROVISIONES\ABARROTES;PEAS GREEN 400 GR - ARVEJAS;TIN;$823;0,9;$910;1,5;1,36
\PROVISIONES\ABARROTES;PEELED TOMATOES - TOMATES PELADOS 560 GRS;TIN;$1.680;1,85;$910;1,5;2,77
\PROVISIONES\ABARROTES;PEELED TOMATOES - TOMATES PELADOS 800 GRS;TIN;$1.890;;$910;1,5;
\PROVISIONES\ABARROTES;PENNE PASTA - PASTA CANUTO 400 GRS;PKT;$1.008;1,11;$910;1,5;1,66
\PROVISIONES\ABARROTES;PENNE NOODLES - FIDEOS PENNE RIGATI 400 GRS;GRS;$832;0,91;$910;1,5;1,37
\PROVISIONES\ABARROTES;PEPPER BLACK POWDER - PIMIENTA NEGRA MOLIDA;KG;$17.700;19,45;$910;1,5;29,18
\PROVISIONES\ABARROTES;PEPPER BLACK POWDER 500GR - PIMIENTA NEGRA MOLIDA 500GR;PKT;$8.850;9,73;$910;1,5;14,59
\PROVISIONES\ABARROTES;PEPPER BLACK WHOLE - PIMIENTA NEGRA ENTERA 500 GR;PKT;$8.404;9,24;$910;1,5;13,85
\PROVISIONES\ABARROTES;PEPPER BLACK WHOLE- PIMIENTA NEGRA ENTERA;KG;$16.807;18,47;$910;1,5;27,7
\PROVISIONES\ABARROTES;PEPPER GROUND WHITE 500 GR;PKT;$12.563;13,81;$910;1,5;20,71
\PROVISIONES\ABARROTES;PEPPER WHITE GROUND - PIMIENTA BLANCA;KG;$25.126;27,61;$910;1,5;41,42
\PROVISIONES\ABARROTES;PEPPER WHITE WHOLE , PIMIENTA BLANCA ENTERA KGS;KG;$24.790;27,24;$910;1,5;40,86
\PROVISIONES\ABARROTES;PEPPER WHITE WHOLE 500 GRS, PIMIENTA BLANCA ENTERA 500 GRS;PKT;$12.395;13,62;$910;1,5;20,43
\PROVISIONES\ABARROTES;PEPINILLOS GHERKEN - 680GRS/BTL;BTL;$3.361;3,69;$910;1,5;5,54
\PROVISIONES\ABARROTES;PESTO SAUCE - SALSA PESTO 190 GRS;BTL;$3.606;3,96;$910;1,5;5,94
\PROVISIONES\ABARROTES;PICKLED MIXED ;KG;$7.286;8,01;$910;1,5;12,01
\PROVISIONES\ABARROTES;PICKLED CUCUMBERS - PEPINILLOS 350 GRS;CUP;$2.504;2,75;$910;1,5;4,13
\PROVISIONES\ABARROTES;PINEAPPLE SLICED 800GR - PIÑA RODAJAS EN CONSERVA;TIN;$2.599;2,86;$910;1,5;4,28
\PROVISIONES\ABARROTES;PINEAPPLES - PIÑAS EN RODAJAS 576 GRS;TIN;$1.962;;$910;1,5;
\PROVISIONES\ABARROTES;PISTACHOS;KG;$18.487;20,32;$910;1,5;30,47
\PROVISIONES\ABARROTES;PISTACHOS 80 GR;PKT;$1.975;2,17;$910;1,5;3,26
\PROVISIONES\ABARROTES;PITA BREAD 8 PCS - PAN PITA X 8 UNID;PKT;$1.597;1,75;$910;1,5;2,63
\PROVISIONES\ABARROTES;PIZZA SAUCE 200GR - SALSA PIZZA 200 GR;PKT;$824;0,91;$910;1,5;1,36
\PROVISIONES\ABARROTES;PIZZA BASE 9´23 CM 250GRS/UNIT;UNID;$1.047;1,15;$910;1,5;1,73
\PROVISIONES\ABARROTES;PIE INDIVIDUAL- APPLE/PEACH;PCS;$1.180;1,3;$910;1,5;1,95
\PROVISIONES\ABARROTES;POLENTA;KG;$1.849;2,03;$910;1,5;3,05
\PROVISIONES\ABARROTES;POTATO CHIP LAYS - PAPAS CORTE AMERICANO 220 GRS;PKT;$2.008;2,21;$910;1,5;3,31
\PROVISIONES\ABARROTES;POTATO CHIPS ASST 134 GRS LAYS;TUBE;$1.925;2,12;$910;1,5;3,17
